Time (s),Amplitude
0.20700000000000002,1.1010233787494283
0.20800000000000002,1.1789514250001778
0.209,1.0175606525062384
0.21,1.1622860666441142
0.211,1.262323192242401
0.212,1.5254245880605048
0.213,0.961244727726154
0.214,1.1232628871429242
0.215,1.468284097563023
0.216,1.1297509555843184
0.217,1.0332265168069552
0.218,1.2894549677812785
0.219,1.4766372243997963
0.22,1.0984449489380694
0.221,1.5433414087296669
0.222,1.0016731369244523
0.223,1.1383105252458474
0.224,1.398049797527722
0.225,1.4424170315675255
0.226,1.2069437588090992
0.227,1.079697575034309
0.228,1.1647265692795805
0.229,1.4888441592708275
0.23,1.3974368185019186
0.231,1.3821515059630232
0.232,1.5844009173044156
0.233,1.2524240055281601
0.234,1.0642980461728773
0.23500000000000001,1.0130483485640347
0.23600000000000002,1.4874560948733755
0.23700000000000002,1.3663090252540888
0.23800000000000002,0.8973290472974452
0.23900000000000002,1.004236420661972
0.24,0.9436002229386532
0.241,1.0446518748714373
0.242,1.3963001592376698
0.243,1.3860865375333453
0.244,1.7014083165485356
0.245,1.1951179658463467
0.246,1.224124706629884
0.247,1.3032846896433976
0.248,0.714829026427255
0.249,1.1405637513531968
0.25,1.1456796280199186
0.251,1.175073162487748
0.252,1.6991939364545299
0.253,1.556035928135395
0.254,1.1533359090480078
0.255,1.277823741543401
0.256,1.353707561790092
0.257,1.268983836758636
0.258,1.3721911909410336
0.259,1.1703335119386915
0.26,1.6142918699990654
0.261,1.1187671598947457
0.262,1.7001774220046588
0.263,1.451921514095487
0.264,1.616465987604615
0.265,1.1073327922011043
0.266,1.769513178977583
0.267,1.6226354657849982
0.268,1.1509317115667177
0.269,1.4950897384601327
0.27,1.287038618266181
0.271,1.4588800068800944
0.272,1.0855464734502354
0.273,1.3976850164621164
0.274,0.7623653474316825
0.275,1.345721072247257
0.276,1.1560491263221397
0.277,1.5896066773153767
0.278,1.3217857586900663
0.279,0.8920552885886004
0.28,1.1665260568238947
0.281,0.9753961372293418
0.28200000000000003,1.4386142025891375
0.28300000000000003,1.5954869699343055
0.28400000000000003,0.7294249899206598
0.28500000000000003,1.3056921593077742
0.28600000000000003,1.3657200863789383
0.28700000000000003,1.251768198095749
0.28800000000000003,1.2743316698983935
0.289,1.2033717362810308
0.29,1.1601271461252571
0.291,1.5212221696104224
0.292,1.2611162957727606
0.293,1.1771642082138303
0.294,1.4967647633203507
0.295,1.308088590003188
0.296,1.1428126708654824
0.297,1.312504479575942
0.298,1.5044630102207586
0.299,0.8584666854630196
0.3,1.176511764393691
0.301,1.3673973464859908
0.302,1.3198733874693378
0.303,0.927402423319326
0.304,1.4449323263310165
0.305,1.1683388964633985
0.306,1.099067896992918
0.307,1.9447896193803214
0.308,0.7542746055653932
0.309,1.4526994715847417
0.31,1.3780151945517893
0.311,1.3978126211749748
0.312,0.9829495613645429
0.313,1.6076441358485238
0.314,1.3125809468358376
0.315,1.4950566480914889
0.316,1.629080323272954
0.317,1.1349547319209208
0.318,1.5178065212293896
0.319,0.8499730544135747
0.32,1.417068446283146
0.321,1.0504686854781595
0.322,1.9486145902579963
0.323,1.1913831950568112
0.324,1.6785728461313825
0.325,1.859128164231711
0.326,1.1114194670671487
0.327,1.7253568949090754
0.328,1.577266979502268
0.329,1.2692715829566146
0.33,1.236584304164412
0.331,1.5122970900487909
0.332,1.6979950190227948
0.333,1.3606116421501189
0.334,1.2615438464975162
0.335,1.6849314888895535
0.336,1.4289952894577354
0.337,1.4002845067033565
0.338,1.404851412541228
0.339,1.5305146640708576
0.34,1.3956742178085242
0.341,1.4657544648500855
0.342,1.3712086251329054
0.343,1.1573717765121105
0.34400000000000003,1.2571242122627182
0.34500000000000003,1.1985854225926842
0.34600000000000003,1.302192200077426
0.34700000000000003,1.1110440285596936
0.34800000000000003,1.2553819914229758
0.34900000000000003,1.4555107979623148
0.35000000000000003,1.3708498354016163
0.35100000000000003,1.0918106337027824
0.352,1.6214386829392315
0.353,1.1887525655007871
0.354,1.5617299837242824
0.355,1.4760062024300773
0.356,1.4235216500936845
0.357,0.9648419614277431
0.358,1.4537049399711566
0.359,1.3011713480822906
0.36,1.070649978080302
0.361,1.1942285187425583
0.362,1.4421602684588026
0.363,1.2358430100645754
0.364,1.144209879764579
0.365,1.4317844440495358
0.366,1.1502052735907824
0.367,0.945040551217224
0.368,1.2715467055371055
0.369,1.2565275843022246
0.37,1.501244261189763
0.371,1.0185459885112633
0.372,1.5410507844224193
0.373,1.1574782446396807
0.374,1.06478421314913
0.375,1.2664740935098013
0.376,1.3597240014855556
0.377,1.4006389507657642
0.378,1.2696329213510391
0.379,1.3396747378010692
0.38,1.3165733907422668
0.381,1.7867906359941554
0.382,1.4042931183208476
0.383,0.9355846489091143
0.384,1.0584243035707364
0.385,0.6491491769021652
0.386,1.4912515755342113
0.387,1.5476112890543472
0.388,1.3896244623492036
0.389,1.5018285359062415
0.39,1.4561174103113261
0.391,1.219552818540802
0.392,1.1827494809676309
0.393,1.5145541415348533
0.394,1.254338829969315
0.395,0.9756914512678578
0.396,1.3546146838862299
0.397,1.2731245667469875
0.398,0.5105869845628481
0.399,1.289588727759273
0.4,1.3983167662039375
0.401,1.77950289312551
0.402,0.8586208514909031
0.403,1.5559640851250784
0.404,1.1943958216129347
0.405,1.255439150147278
0.406,1.6960830249937446
0.40700000000000003,1.4134420376607302
0.40800000000000003,1.8337991907785898
0.40900000000000003,1.353994982145661
0.41000000000000003,1.106463104508531
0.41100000000000003,1.2054170102436779
0.41200000000000003,1.2985776878406718
0.41300000000000003,1.4112210454936824
0.41400000000000003,1.6081479748699499
0.41500000000000004,0.9131366870476245
0.41600000000000004,1.1549423127259641
0.417,1.341340391540724
0.418,1.1785027365493408
0.419,1.6161412963868447
0.42,1.2317314954186664
0.421,1.223330856807214
0.422,1.62135450809425
0.423,1.2415146912827053
0.424,1.2418438384491597
0.425,1.5713030968897856
0.426,1.0772764326867268
0.427,1.0650691943944914
0.428,0.6893989466897447
0.429,1.426503945130511
0.43,0.9879291300587332
0.431,1.6311682772614895
0.432,1.1488150849385155
0.433,1.0379769478655272
0.434,1.6282298747128876
0.435,0.8704388142648378
0.436,1.3299964918904015
0.437,1.5045602943842091
0.438,0.9542326973874032
0.439,1.629879372336023
0.44,1.0529566210419976
0.441,1.2357422396514763
0.442,1.0595533232055963
0.443,1.630471359037965
0.444,0.9925686395289752
0.445,0.9175333062365978
0.446,1.3167812097869516
0.447,1.5716751008468832
0.448,1.1890918604512148
0.449,1.4269631148573394
0.45,1.648245709324262
0.451,1.4030733698580056
0.452,1.2225508447392528
0.453,1.4304303424309415
0.454,1.3723578973143618
0.455,1.388756546747835
0.456,1.1028764117638477
0.457,1.2389958414578142
0.458,1.4267436743722517
0.459,1.4185155872234647
0.46,0.8816855449317166
0.461,0.9212562333251366
0.462,1.246454376779768
0.463,1.5391661819075868
0.464,1.0584788926105448
0.465,0.9845959088619358
0.466,1.4311734335021995
0.467,1.2463269824799101
0.468,1.4499694120274886
0.46900000000000003,0.6619407712643848
0.47000000000000003,1.1145420438325462
0.47100000000000003,1.3502692074865885
0.47200000000000003,1.2715143012401542
0.47300000000000003,1.5221974197696193
0.47400000000000003,1.3739831669945466
0.47500000000000003,1.4381376450203172
0.47600000000000003,1.0677362000823134
0.47700000000000004,0.9891066480213468
0.47800000000000004,1.2266725989192409
0.47900000000000004,1.0687173464332989
0.48,1.4508733053059135
0.481,1.1686239246384493
0.482,1.3664940520315798
0.483,2.0157842441381546
0.484,1.5186949312055622
0.485,1.350107121156967
0.486,1.4518735615666851
0.487,1.3799194959047745
0.488,1.5758355714612975
0.489,0.7883919949813973
0.49,1.326466929356679
0.491,1.0494490946368158
0.492,0.9260433049577037
0.493,0.9423662845249394
0.494,1.2061735636195248
0.495,1.1100912446934406
0.496,1.161164091759279
0.497,1.0340641263116994
0.498,1.5647293208702096
0.499,1.3076056563967469
0.5,0.9427694963769592
0.501,-0.9135182592242996
0.502,-0.7106721411698349
0.503,-1.2555575515231587
0.504,-0.3112732953092615
0.505,-0.6025551870146902
0.506,-1.0011948507032509
0.507,-0.89745422625591
0.508,-0.35947774752751815
0.509,-0.7403631770735495
0.51,-0.42099991840388873
0.511,-0.5587098644983939
0.512,-0.4650886788398154
0.513,-0.7493080524785292
0.514,-1.0226000775774877
0.515,-0.5013759318443721
0.516,-0.5466816550846794
0.517,-0.8852436995511591
0.518,-0.29218667491114714
0.519,-0.4097969924063981
0.52,-0.4293759923665251
0.521,-0.7740133942942177
0.522,-0.44195458082205846
0.523,-0.9768984622584292
0.524,-0.5530456388813139
0.525,-0.6195137006987217
0.526,-0.1474721721017415
0.527,-0.8302194442133143
0.528,-0.5928797674414763
0.529,-0.020863672586525384
0.53,-0.9313210510237843
0.531,-0.6891032116989481
0.532,-0.43110442499579543
0.533,-0.4734523580625451
0.534,-0.6839548516785969
0.535,-0.7316251665539926
0.536,-0.8440609378296962
0.537,-0.7718999940648229
0.538,-0.8088977311082731
0.539,-0.14172729580258508
0.54,-0.3456102163979849
0.541,-0.7129849614761603
0.542,-0.7493241037133003
0.543,-0.2757588950199384
0.544,-0.7007608237518407
0.545,-0.47465329275537127
0.546,-0.8129675685272661
0.547,-1.5161333154239816
0.548,-0.5349781733379986
0.549,-0.4376260675455885
0.55,-0.8616629593755678
0.551,-0.6967187689758408
0.552,-1.1827503161527297
0.553,-0.787848216838401
0.554,-0.9469727035905144
0.555,-0.5548078212759033
0.556,-1.018146420295612
0.557,-0.2637471375296591
0.558,-0.4846190169031788
0.559,-0.5037686743433756
0.56,-0.731558781766164
0.561,-0.288825441980495
0.562,-0.47434082881956263
0.5630000000000001,-0.7820285108988693
0.5640000000000001,-0.7233469873607995
0.5650000000000001,-0.7510883723781673
0.5660000000000001,-0.7001458420959695
0.5670000000000001,-0.43380877096102827
0.5680000000000001,-0.4218742760396737
0.5690000000000001,-0.5713506944231367
0.5700000000000001,-1.0618888701289562
0.5710000000000001,-0.8588151015465068
0.5720000000000001,-0.6578733729160138
0.5730000000000001,-0.8677122593100283
0.5740000000000001,-0.5958682575813676
0.5750000000000001,-0.7334385880776553
0.5760000000000001,-0.8693023194179191
0.577,-0.8540999772197043
0.578,-0.6847083284394339
0.579,-0.6325607504586435
0.58,-0.8771351408654953
0.581,-0.6671871435898193
0.582,-0.28224511615613085
0.583,-0.7834001566242077
0.584,-0.25308344396145543
0.585,-0.45452973805147573
0.586,-0.9074136033478313
0.587,-0.7653912382376327
0.588,-0.7436134115691304
0.589,-0.46429998833129216
0.59,-0.7117543671173874
0.591,-0.3714853308359215
0.592,-0.748666660683118
0.593,-0.9867211527769971
0.594,-0.8689049499740482
0.595,-0.42338372805507063
0.596,-0.3455394689272542
0.597,-0.45034992035257415
0.598,-0.8663733523083277
0.599,-0.8267821981024567
0.6,-0.5352068393108924
0.601,-0.608300803540588
0.602,-0.9871631001060711
0.603,-0.7908275507642704
0.604,-0.5858935864555409
0.605,-0.6129241977970659
0.606,-0.8980248641318169
0.607,-1.0816770224470933
0.608,-0.9218275077329865
0.609,-0.195991546451943
0.61,-0.5860562788640433
0.611,-0.8607912845594913
0.612,-0.8828196762243418
0.613,-1.0610540323748043
0.614,-0.23795348960358337
0.615,-0.825144514477591
0.616,-0.24750733877751965
0.617,-1.0205240527178814
0.618,-0.8328180781670187
0.619,-1.0827645958072656
0.62,-0.8696735948355794
0.621,-0.785705411045681
0.622,-1.018019263257856
0.623,-0.6429390894674958
0.624,-0.7224152189440647
0.625,-0.6727744417568245
0.626,-0.42309017946885824
0.627,-0.8604128891245186
0.628,-0.803912738919277
0.629,-0.5560067071159899
0.63,-0.9689994087244814
0.631,-1.1148071051899282
0.632,-0.8408424004664548
0.633,-0.37475745907543434
0.634,-0.8249309217007985
0.635,-0.798979659613234
0.636,-0.6734024330552248
0.637,-0.6507316587484226
0.638,-0.550415402310536
0.639,-0.2799510567730872
0.64,-0.9188820014127931
0.641,-0.7253903542397995
0.642,-0.8605966671008329
0.643,-0.6604990356183844
0.644,-0.887200195790237
0.645,-0.7181670680392965
0.646,-1.106947953080854
0.647,-0.9089238727386141
0.648,-0.6996239885295393
0.649,-0.9927860719311437
0.65,-0.4042855836955453
0.651,-1.0705521136709082
0.652,-0.6918496255557384
0.653,-0.5617149991489365
0.654,-1.0925291277676508
0.655,-0.7166946725867712
0.656,-0.7329867418987439
0.657,-0.970564901705535
0.658,-0.3476197980807932
0.659,-0.8457348716416301
0.66,-0.9573239660846798
0.661,-0.9597441280621554
0.662,-0.9034251358638671
0.663,-0.534516192917553
0.664,-0.39220639552351755
0.665,-0.7692142441941205
0.666,-0.7560431902493703
0.667,-0.6292327672052581
0.668,-0.6641296358143325
0.669,-0.6441145827121648
0.67,-0.8641207753711092
0.671,-0.6073584968155497
0.672,-0.6006018175375815
0.673,-0.6315226435479319
0.674,-0.22725977624515328
0.675,-0.7281500641606038
0.676,-0.4022208143420568
0.677,-0.8148282310502939
0.678,-0.8050137302772042
0.679,-0.9641322330483193
0.68,-0.46016267446720815
0.681,-0.7650810817932596
0.682,-0.7088843321997851
0.683,-0.5953601321919179
0.684,-1.0882721752258409
0.685,-0.6366572743805
0.686,-1.0532888112129468
0.687,-1.0307074287822373
0.6880000000000001,0.024931529369583386
0.6890000000000001,-0.7669695416876885
0.6900000000000001,-1.081512195319449
0.6910000000000001,-1.2405345967111199
0.6920000000000001,-0.8222268354169343
0.6930000000000001,-0.781818104973822
0.6940000000000001,-0.6800002133749197
0.6950000000000001,-0.7125838333267586
0.6960000000000001,-0.683542462852232
0.6970000000000001,-0.8837131159442251
0.6980000000000001,-0.5781526556117027
0.6990000000000001,-0.5671121895794933
0.7000000000000001,-0.8739577950754008
0.7010000000000001,-0.5137057490370628
0.7020000000000001,-0.907336640184009
0.7030000000000001,-0.824171045548289
0.704,-0.5062434705194946
0.705,-0.2737230380764085
0.706,-0.7187891697345652
0.707,-0.9403675580033484
0.708,-0.7549900400297817
0.709,-0.5318194986841165
0.71,-0.6445695301418628
0.711,-1.0558308427362453
0.712,-0.8718197515773397
0.713,-1.1670049203603934
0.714,-0.8962617381433915
0.715,-0.5124817743311174
0.716,-0.738922477437391
0.717,-0.6112937836427742
0.718,-0.9828511286509318
0.719,-0.4598181550511688
0.72,-0.8775487050020019
0.721,-1.0526438054705156
0.722,-0.8261701861723624
0.723,-1.0319001831282846
0.724,-1.02450222034936
0.725,-0.6151018747168004
0.726,-1.1949404418282727
0.727,-0.8157305695624452
0.728,-0.6461085798501685
0.729,-0.43760094356767953
0.73,-1.0514113051216092
0.731,-0.9148357609477236
0.732,-0.5768945251820325
0.733,-0.8037231607181972
0.734,-0.6784024105823666
0.735,-0.5266045557818514
0.736,-0.4468284905573227
0.737,-0.5318413821735559
0.738,-0.6252563722366904
0.739,-0.8193233013944038
0.74,-0.7419785331960987
0.741,-0.3389634718075663
0.742,-0.9518016975656126
0.743,-0.6902557552736548
0.744,-0.9966685071140655
0.745,-0.7693300889233958
0.746,-0.7767284202993383
0.747,-0.3755402624439813
0.748,-1.181396075382281
0.749,-1.023821811810295
0.75,-0.9599140984541901
0.751,-0.5311712346098676
0.752,-0.977855130034679
0.753,-0.7519238098644616
0.754,-0.8041233047453369
0.755,-0.5535615161783021
0.756,-0.6037049328090262
0.757,-1.0883402465733172
0.758,-0.37042895126626574
0.759,-0.968409173111
0.76,-1.1848405433275622
0.761,-0.41328854151223776
0.762,-0.15858889959640732
0.763,-1.002652008224053
0.764,-0.8991305632320118
0.765,-0.7959528552589495
0.766,-0.39498119288770694
0.767,-0.5906354291937463
0.768,-1.029220216252167
0.769,-1.0270515200989974
0.77,-0.6375626253409259
0.771,-0.5639644678556287
0.772,-0.8473094139961976
0.773,-0.8279044402993002
0.774,-1.0200743093446187
0.775,-0.5396467426492783
0.776,-0.7413100826261566
0.777,-0.6798973117126788
0.778,-1.3100925181114642
0.779,-0.5680253162501214
0.78,-1.1639206389697352
0.781,-0.4908930047263734
0.782,-0.29648482567771184
0.783,-0.6491072269797901
0.784,-0.1627698467567696
0.785,-0.5502415242829722
0.786,-0.2548349722844822
0.787,-0.8469799358596712
0.788,-0.5460451216041613
0.789,-0.7414759670680762
0.79,-1.0897793736008585
0.791,-0.6573253849937772
0.792,-0.999731254794965
0.793,-0.39110277505858554
0.794,-0.6329309551176767
0.795,-0.38090155379451873
0.796,-0.6261819925232185
0.797,-1.065917530787045
0.798,-1.0085543354476658
0.799,-0.5736491781240999
0.8,-0.8628714328377267
0.801,-0.6111988506562875
0.802,-0.9513202699880473
0.803,-0.6779212963473823
0.804,-0.32348264827507406
0.805,-0.6894606406628905
0.806,-0.8831483596531994
0.807,-1.1502345356371628
0.808,-0.8727369351092498
0.809,-0.9673933958985653
0.81,-1.3574022655045175
0.811,-0.8353159916728743
0.812,-0.5985841748436221
0.8130000000000001,-0.8975028436139665
0.8140000000000001,-0.718309876276636
0.8150000000000001,-0.64804219341707
0.8160000000000001,-0.6086128588573896
0.8170000000000001,-0.9076886892575415
0.8180000000000001,-0.369660369716275
0.8190000000000001,-1.0329031833713147
0.8200000000000001,-0.1853227000917958
0.8210000000000001,-0.5534367751441083
0.8220000000000001,-0.42345725008573637
0.8230000000000001,-0.6252427754759466
0.8240000000000001,-1.171264998861969
0.8250000000000001,-0.4924653601220321
0.8260000000000001,-0.4062493165219614
0.8270000000000001,-0.620662064593906
0.8280000000000001,-0.5436629722389087
0.8290000000000001,-0.3869019659430219
0.8300000000000001,-0.7115899262288999
0.8310000000000001,-0.9361757201157188
0.8320000000000001,-0.6821475053822899
0.833,-0.960035997305152
0.834,-0.6018339743806169
0.835,-0.6771747391369584
0.836,-0.8014092328701832
0.837,-0.5173870741394135
0.838,-0.7338557450067691
0.839,-0.9287473479505884
0.84,-1.1682824081084915
0.841,-0.8100586421444795
0.842,-0.8770332468188536
0.843,-0.35766133959821367
0.844,-0.7828537869838667
0.845,-0.9490882029771782
0.846,-0.6984114361939167
0.847,-0.4635330003814297
0.848,-0.6212881493018555
0.849,-0.7108077026329451
0.85,-0.5083375312080268
0.851,-0.5940511495717016
0.852,-0.8014750152999154
0.853,-0.8526142940493479
0.854,-0.6511639036417882
0.855,-0.5682948450324772
0.856,-0.8845865086923325
0.857,-0.8279050620654
0.858,-0.8230489377693773
0.859,-0.6951727493662564
0.86,-0.2532166700460091
0.861,-0.8525169395992479
0.862,-0.8155483163971278
0.863,-0.7541812795564988
0.864,-0.40880374880111814
0.865,-0.9485707321132222
0.866,-0.8828338443143888
0.867,-0.7378198965292098
0.868,-0.7655740332383972
0.869,-1.0677564863477111
0.87,-0.905252781736196
0.871,-0.630219383003411
0.872,-0.807825390646327
0.873,-0.5803532780709629
0.874,-0.35410946736778537
0.875,-0.6816503149346315
0.876,-0.6840201465745178
0.877,-0.8361915201171842
0.878,-0.6935081238399896
0.879,-0.6394637208131616
0.88,-0.8033615530293621
0.881,-0.8084692820079457
0.882,-0.45743582440476527
0.883,-0.8787466860596346
0.884,-1.1650965818897336
0.885,-0.3609685080771937
0.886,-0.45276786798397084
0.887,-1.0694894582335894
0.888,-0.6636440273003698
0.889,-0.6264047665558813
0.89,-0.7538614131041844
0.891,-0.7368992261324686
0.892,-0.612810940208469
0.893,-0.8635489478193092
0.894,-0.695311048228816
0.895,-1.0995185985038771
0.896,-0.2673009202734751
0.897,-0.5557925021222843
0.898,-0.8915532008769884
0.899,-0.8180329407047131
0.9,-0.5383135621934542
0.901,-0.9098572168543317
0.902,-0.9077388698658899
0.903,-0.8276884191827729
0.904,-0.8325009574334176
0.905,-0.649356474369371
0.906,-0.7595442775323005
0.907,-0.46700788033161333
0.908,-0.09472210539624781
0.909,-0.8412779858067982
0.91,-0.17509162998046734
0.911,-0.7443312120454787
0.912,-0.4808968458348001
0.913,-1.024639884842013
0.914,-0.5479578722435957
0.915,-0.9341304723281135
0.916,-0.7525345528771563
0.917,-0.7576845111683752
0.918,-0.3875275299190234
0.919,-0.6307481209154376
0.92,-0.875985861957272
0.921,-1.0969984568557254
0.922,-0.62948860936966
0.923,-0.6377085976751278
0.924,-0.7042305737380463
0.925,-0.3799138580068437
0.926,-0.534083663504264
0.927,-0.5331873223120018
0.928,-0.7434966805063228
0.929,-0.4356810131563908
0.93,-0.6040155331265291
0.931,-0.5735791723734702
0.932,-0.89116353725365
0.933,-0.8728787519674445
0.934,-0.6723596933078727
0.935,-0.30335515252947814
0.936,-0.771608360883186
0.937,-0.8567930109179642
0.9380000000000001,-0.7210657511297399
0.9390000000000001,-0.7578411549863904
0.9400000000000001,-0.6721428972195718
0.9410000000000001,-0.778398589655898
0.9420000000000001,-0.8597546473732371
0.9430000000000001,-0.9511066870106486
0.9440000000000001,-0.6517215739111141
0.9450000000000001,-0.33214948263845273
0.9460000000000001,-0.7885849645616408
0.9470000000000001,-0.9407191639753283
0.9480000000000001,-0.8358407536799974
0.9490000000000001,-0.21363737334966465
0.9500000000000001,-0.4813977916383812
0.9510000000000001,0.047940529458221304
0.9520000000000001,-0.6806255641179537
0.9530000000000001,-0.89521009503658
0.9540000000000001,-0.21591230111741463
0.9550000000000001,-0.6874966504607986
0.9560000000000001,-0.7445916259014611
0.9570000000000001,-0.9149372822593997
0.9580000000000001,-0.7158505028368793
0.9590000000000001,-0.6804448043770348
0.96,-0.5357241120663228
0.961,-0.7250451209962748
0.962,-0.877990672466574
0.963,-1.283400991820244
0.964,-0.7873227368652741
0.965,-0.9249987658330406
0.966,-0.5394693118038306
0.967,-0.9633378160483561
0.968,-0.5013772136952964
0.969,-0.4234886826524587
0.97,-0.9507982947906506
0.971,-0.5981794025207274
0.972,-0.6386885441402459
0.973,-1.137948334328092
0.974,-0.8716687329553644
0.975,-0.44596234723015626
0.976,-1.0016328150694935
0.977,-0.6459935062079736
0.978,-0.3560078979646867
0.979,-0.5817656162033042
0.98,-0.22529593072271975
0.981,-0.6450735345460495
0.982,-0.6101199008317821
0.983,-0.8230325797425215
0.984,-0.9627626861232996
0.985,-0.16428384911261032
0.986,-0.5962655224272275
0.987,-0.6632536126701452
0.988,-0.3777996782441521
0.989,-0.7815466254478233
0.99,-0.4796494005958535
0.991,-1.0271105508890723
0.992,-1.1448048655299492
