Time,Amplitude
0.562,-1.3418901156226812
0.5630000000000001,-0.9493493681573475
0.5640000000000001,-1.488396417331941
0.5650000000000001,-0.881659995237808
0.5660000000000001,-1.2882336775164347
0.5670000000000001,-0.0006129334575513123
0.5680000000000001,-0.0016033889942754925
0.5690000000000001,-0.4922811023596235
0.5700000000000001,-1.0287652748090221
0.5710000000000001,-0.8340637030231309
0.5720000000000001,-1.3327179422106488
0.5730000000000001,-1.5617643243955694
0.5740000000000001,-1.3121222284900573
0.5750000000000001,-1.6967910070058434
0.5760000000000001,-0.11442620776814925
0.577,-2.0461275711327613
0.578,-1.170485601955599
0.579,0.4111955199187224
0.58,-1.1882422988090489
0.581,-1.2497572493493583
0.582,-1.48222703316986
0.583,-0.6941649195834277
0.584,-0.5833922587786216
0.585,-0.4036678944583897
0.586,-1.1889262110829943
0.587,-0.6408782612983067
0.588,-1.0404078549382274
0.589,-1.2602388064310206
0.59,-0.9514296592012027
0.591,-0.8207583539420417
0.592,0.011634077899531636
0.593,-0.7484845591300145
0.594,-0.14026886509926456
0.595,-1.0358728689944572
0.596,-1.0715409697875273
0.597,-0.5198122729507308
0.598,-1.0667731120759136
0.599,-0.8733742445304462
0.6,-0.8840771734216922
0.601,-0.7671663645342979
0.602,-0.9328351280315743
0.603,-0.6965935476966634
0.604,-0.8097534876236664
0.605,-0.6541609769453466
0.606,-0.8045220146052633
0.607,-0.876444401393392
0.608,-1.0333650665620064
0.609,-1.094967949181361
0.61,-0.6449052774152143
0.611,-0.5593473908389661
0.612,-1.18021314810687
0.613,-0.2737391564511334
0.614,-0.4029619257482716
0.615,-0.5741111563043129
0.616,-1.2290102731499468
0.617,-1.0485771056200928
0.618,-1.314620456692609
0.619,-1.0226933162771423
0.62,-0.7063982626356012
0.621,-0.8222634856108944
0.622,-0.24184811592741717
0.623,-0.373624194156123
0.624,-1.351894134595447
0.625,-0.825145115527176
0.626,-1.8833878491721614
0.627,-1.1192684546027827
0.628,-0.9386730776868358
0.629,-1.3237016732691091
0.63,-1.1731309481119687
0.631,-1.5314773290014871
0.632,-0.6120596314279745
0.633,-1.4490343962663437
0.634,-0.8827380299137175
0.635,-1.8744578555339868
0.636,-1.007513910265749
0.637,-0.959474996541766
0.638,-0.8424496450907432
0.639,-0.8550117576632016
0.64,-1.8122862054755495
0.641,-0.43739286091183416
0.642,-0.030921137442370322
0.643,-0.6633526925841571
0.644,-0.7747867012213953
0.645,-0.6418706278967575
0.646,-1.2549492080993012
0.647,-0.016971718860349306
0.648,-1.6062093128064057
0.649,-1.4990931684230187
0.65,-1.5189676088887787
0.651,-1.249139599022646
0.652,-0.4512699891472388
0.653,-1.7131323033409769
0.654,-1.5342996547899725
0.655,-0.9303561750264997
0.656,-0.3931509756493757
0.657,-1.5307084596233478
0.658,-1.5540344040384368
0.659,-1.7506865889236578
0.66,-0.05053768088942199
0.661,-0.7786946738127769
0.662,-1.7125091054167616
0.663,-0.8098169752967085
0.664,-1.3353557685385684
0.665,0.5419563995954828
0.666,-0.6184182235805677
0.667,-1.0477133654674016
0.668,0.07520875120855808
0.669,-1.3302879319639151
0.67,-0.9179416453192151
0.671,-0.2861928847738428
0.672,-1.9907217301701692
0.673,-1.8655542237810825
0.674,-1.8279606374800779
0.675,-0.9599131612951365
0.676,-0.7516440209554636
0.677,-1.5178269265747115
0.678,-0.7404800443999171
0.679,-1.1277233914078262
0.68,-1.3140909149934208
0.681,-2.2250831800484963
0.682,-1.2322184149982467
0.683,-1.5758531988377298
0.684,-1.5646748357451354
0.685,-0.9372121937575977
0.686,-1.4678311984534853
0.687,-2.036242022883683
0.6880000000000001,-0.2755620449472316
0.6890000000000001,-1.2075407058030743
0.6900000000000001,-0.3740878696679703
0.6910000000000001,-0.8145809782722896
0.6920000000000001,-2.1759028660560533
0.6930000000000001,-1.6191071751416353
0.6940000000000001,-1.6942435904909932
0.6950000000000001,-1.3318763788385521
0.6960000000000001,-2.5215430369428717
0.6970000000000001,-0.554166416249179
0.6980000000000001,-1.0991775528238306
0.6990000000000001,-0.9737408098200482
0.7000000000000001,-0.47903093798087915
0.7010000000000001,-1.5860455913885572
0.7020000000000001,-1.314590651512072
0.7030000000000001,-1.298817778215228
0.704,-1.8617480115857763
0.705,-2.0740945925417256
0.706,-0.5238492022096536
0.707,-1.0021075079185449
0.708,-0.651116047678434
0.709,0.17491184012218455
0.71,-1.8098677873754743
0.711,-0.39557238170283177
0.712,-0.5280988841958083
0.713,-2.048319048955566
0.714,-1.336858118184521
0.715,-0.8677001139330236
0.716,-1.4796852915529541
0.717,-1.7497786672612692
0.718,-0.31527487400044857
0.719,-0.8873171035503512
0.72,-0.7230346689870576
0.721,-0.8734366001537537
0.722,-0.7667092119890181
0.723,-0.045665197022283666
0.724,-0.6082606788720188
0.725,-1.8044501600686687
0.726,-0.7227305534757035
0.727,-0.9816705521102594
0.728,-0.5530068431800965
0.729,-0.40837785132777676
0.73,-0.7357250075357008
0.731,-1.709051861918578
0.732,-0.4732761796331954
0.733,-1.3045087170096787
0.734,-1.607518222574226
0.735,-1.1513178651695213
0.736,-0.16242762276634487
0.737,0.310359733770905
0.738,-0.8337550316578204
0.739,-1.6810352265469855
0.74,-1.3182863802097322
0.741,-0.4611685227409162
0.742,-0.9997937940714938
0.743,-1.8584753543457133
0.744,-0.9101834187034616
0.745,-0.661885112004011
0.746,-0.9679691758404773
0.747,-0.9819457055316548
0.748,-1.1218481131825264
0.749,-1.4914873213998106
0.75,-1.699730699997211
0.751,-0.6374835956823851
0.752,-1.1742032252488088
0.753,-0.9653205252606681
0.754,-1.321033221304095
0.755,-1.497274014788246
0.756,-1.3755924418112135
0.757,-0.5368484736050902
0.758,-0.7821842546139948
0.759,-1.0401623888057898
0.76,-0.620295706142685
0.761,0.1858183509107956
0.762,-1.0978690167048795
0.763,-0.26773865042335915
0.764,-0.7718904364242447
0.765,-0.7059983722716218
0.766,-0.8680030683257444
0.767,-1.1734037262624086
0.768,-1.0284719054846287
0.769,-1.4559665865396112
0.77,0.37554202435736733
0.771,-1.9575732917899813
0.772,-0.45087100855216283
0.773,-0.875074977991173
0.774,-0.27437087189695264
0.775,-0.13262807501200538
0.776,-1.062314339339535
0.777,0.8178821828390992
0.778,-0.722069264136447
0.779,-0.681846099886366
0.78,0.013606609434816758
0.781,-0.550097555855005
0.782,-0.7706753304113618
0.783,-0.47977753574378534
0.784,-0.029890606878766268
0.785,-0.30334604406042576
0.786,0.02341854257724256
0.787,-0.533621416169812
0.788,0.05417813212866193
0.789,-1.054198858288809
0.79,-1.0350116256168616
0.791,-0.8975685313191702
0.792,0.053505200665836444
0.793,-1.3094120490142904
0.794,-0.6204503119084872
0.795,-0.8830693926079515
0.796,-0.7758213175571286
0.797,-0.002154694404461064
0.798,-0.4332939616970801
0.799,-0.02769774786831096
0.8,-0.32793179856432053
0.801,-0.1547822659469094
0.802,0.9254213141815393
0.803,-0.7820735596868579
0.804,0.010026541019567944
0.805,-0.3476999088434854
0.806,-0.19143435742175743
0.807,-0.1455291121339438
0.808,0.2914960840428976
0.809,-0.8215620972587374
0.81,-1.0106765824258885
0.811,-0.695115223430365
0.812,-0.5071020111784653
0.8130000000000001,-1.3689646144389422
0.8140000000000001,-0.6432599479089733
0.8150000000000001,0.29341051886397057
0.8160000000000001,0.08516159037533305
0.8170000000000001,-0.48125290425960854
0.8180000000000001,0.3317109878411846
0.8190000000000001,-0.021920649023947872
0.8200000000000001,-0.06992361121461836
0.8210000000000001,-1.4269626047035342
0.8220000000000001,0.23875252986011886
0.8230000000000001,-0.29689264477910593
0.8240000000000001,0.1899042028168032
0.8250000000000001,0.37468332165139284
0.8260000000000001,0.7128191934152437
0.8270000000000001,-0.4209176726305499
0.8280000000000001,0.8155105419826334
0.8290000000000001,0.6417209381389481
0.8300000000000001,-0.1988174375918915
0.8310000000000001,0.16743914644898522
0.8320000000000001,-0.2322524241664136
0.833,0.5597695925698472
0.834,0.8600092312767084
0.835,0.33367131376152437
0.836,-0.8887655994925104
0.837,0.3437235094969947
0.838,-0.18711824761776275
0.839,-1.604639609171185
0.84,-0.2968338454365756
0.841,-0.6592625072882615
0.842,0.05287828137300935
0.843,-1.0686800461973565
0.844,0.17945844584777107
0.845,0.41208977537194424
0.846,-0.13580391527035626
0.847,-0.05735364882297414
0.848,-0.3682356159493014
0.849,-0.9293530355757154
0.85,0.5455296035876245
0.851,0.529740115590395
0.852,-0.17046175756465273
0.853,0.13155668076416954
0.854,-0.6996158486543874
0.855,-0.5259146935950456
0.856,-0.0919838478785154
0.857,-0.1085185301941575
0.858,0.9115583737216619
0.859,-0.45688949570502846
0.86,0.2710644615357187
0.861,0.6967210457454532
0.862,0.021361406285547932
0.863,-0.7185496404038986
0.864,-0.27089641414994436
0.865,0.04744933613760574
0.866,-1.468173410014363
0.867,0.8214292992985709
0.868,0.7649569929427403
0.869,0.14713454886968064
0.87,0.8179449695874853
0.871,0.5258865662394041
0.872,-1.0370185004408903
0.873,0.010166428926387402
0.874,-0.13577403852866948
0.875,0.715891504810398
0.876,0.5136368521092312
0.877,-0.03789942269846558
0.878,-0.3952274755450747
0.879,0.06012568865840015
0.88,0.7832063766465405
0.881,-0.7796674299438601
0.882,1.4075229732714938
0.883,-0.45815181179016956
0.884,0.7231709927888186
0.885,0.39094660639491513
0.886,0.2819184922075759
0.887,0.6767975635040854
0.888,-0.6606901815059939
0.889,-0.11076449636407576
0.89,0.676347331461904
0.891,0.7050455923710407
0.892,1.414467567929871
0.893,1.024833337572278
0.894,0.28893077055710187
0.895,0.11746337192621681
0.896,0.529237436269628
0.897,-0.3996166794689275
0.898,0.8951889487469115
0.899,1.594391426389823
0.9,0.8271386684305404
0.901,-0.049207839436909206
0.902,-0.28257138149548405
0.903,0.6337727302046506
0.904,0.6988559024024454
0.905,0.7351262764367437
0.906,0.4314594687226204
0.907,0.5964840378731973
0.908,0.1503614456255848
0.909,0.897353097493589
0.91,0.46782522275234867
0.911,0.9435952491175644
0.912,0.31611349733885236
0.913,0.3962472210688608
0.914,0.612215433524149
0.915,-0.17050713660362343
0.916,0.34386392137395216
0.917,-0.13856232454740292
0.918,0.8932643426672191
0.919,0.7570551481532724
0.92,-0.11154121700086911
0.921,1.1970337842104217
0.922,0.6588105697273029
0.923,0.2874926818795148
0.924,0.6890133047775496
0.925,1.4153343892878594
0.926,1.3960725899286097
0.927,0.3360260689601189
0.928,0.854001839640985
0.929,0.798697104495786
0.93,0.6634907551873526
0.931,0.9763391684780274
0.932,0.5938090172190965
0.933,1.0610628275148455
0.934,0.7391362299040256
0.935,0.519839555995154
0.936,0.956152176722753
0.937,0.6404455421300569
0.9380000000000001,0.6258594215259918
0.9390000000000001,0.5352662855076985
0.9400000000000001,0.2837291363682302
0.9410000000000001,0.9542451032461952
0.9420000000000001,1.6528296196999235
0.9430000000000001,1.3880258874622229
0.9440000000000001,0.5911565239579648
0.9450000000000001,1.309510514340105
0.9460000000000001,0.7282604402034831
0.9470000000000001,0.7696445988705913
0.9480000000000001,0.1601499896421719
0.9490000000000001,0.8433370458401923
0.9500000000000001,1.6868852088058157
0.9510000000000001,0.33131375065897317
0.9520000000000001,0.21648691286531702
0.9530000000000001,1.380261138681048
0.9540000000000001,1.0899429933894467
0.9550000000000001,0.5272313950405083
0.9560000000000001,0.7885377201098811
0.9570000000000001,0.36902035889918655
0.9580000000000001,1.4117825830444628
0.9590000000000001,0.4898339945443541
0.96,1.1931017345276413
0.961,2.1560708568714
0.962,0.19977943870710616
0.963,0.8798137701974509
0.964,1.378752963006369
0.965,0.4434356031069627
0.966,-0.04235789573036071
0.967,1.060985312133189
0.968,0.8026755885998075
0.969,0.8392598593464915
0.97,2.050095214649746
0.971,1.2830564220522098
0.972,0.30910514835407255
0.973,1.0855261646047147
0.974,0.5091111043531422
0.975,0.2173882315695788
0.976,1.2943790946202192
0.977,0.1115420676087728
0.978,0.34621445094703746
0.979,0.8232609966849893
0.98,0.577990789887812
0.981,0.7381395492148781
0.982,0.8066973193286151
0.983,0.9471196255405605
0.984,1.7372160040732143
0.985,0.4241527736109175
0.986,0.21382554181869362
0.987,1.287516800078087
0.988,0.36996920450676285
0.989,0.274983900580284
0.99,0.5323564134669131
0.991,0.45496617821948565
0.992,1.6993293886005423
0.993,1.6309479745841393
0.994,1.6217550286716678
0.995,1.24339073594547
